Activity Date,Activity Name,distance_miles,duration_min,pace_min_per_mile,avg_hr,max_hr,csv_distance_miles,csv_duration_min,csv_pace,csv_avg_hr,csv_max_hr,csv_elevation_gain,csv_calories,fit_distance_miles,fit_duration_min,fit_pace,fit_avg_hr,fit_max_hr,fit_min_hr,fit_zone1_pct,fit_zone2_pct,fit_zone3_pct,fit_zone4_pct,fit_zone5_pct,fit_elevation_gain_m,fit_elevation_loss_m,fit_avg_cadence,fit_pace_variability,is_long_run,is_tempo,is_speed_work,is_easy,is_marathon,is_bonked
"Mar 15, 2023, 6:25:49 PM",Lunch Trail Run,8.85,101.55,11.47,156.7,180,8.88,98.67,11.11,157.0,180.0,665.0,1350.0,8.85,101.55,11.47,156.7,180,92,0.5,1.8,37.3,40.4,20.0,0,0,175.3,0.438,False,False,False,True,False,False
"Mar 14, 2023, 6:31:23 PM",Huge storm i☔️,7.06,63.62,9.01,135.5,148,7.06,63.15,8.94,136.0,148.0,219.0,794.0,7.06,63.62,9.01,135.5,148,84,0.9,33.0,66.1,0.0,0.0,0,0,183.0,0.08,False,False,False,True,False,False
"Mar 13, 2023, 9:09:20 PM",Afternoon Run,8.68,73.75,8.5,137.0,147,8.7,73.7,8.47,137.0,147.0,60.0,960.0,8.68,73.75,8.5,137.0,147,91,0.8,17.9,81.3,0.0,0.0,0,0,181.7,0.588,False,False,False,False,False,False
"Mar 11, 2023, 5:03:02 PM",Morning Run,3.35,31.15,9.3,126.6,135,3.35,31.15,9.3,127.0,135.0,24.0,372.0,3.35,31.15,9.3,126.6,135,88,2.8,90.8,6.3,0.0,0.0,0,0,180.1,0.059,False,False,False,True,False,False
"Mar 11, 2023, 4:16:40 PM",With Ayaana ❤️,3.37,46.02,13.65,97.6,117,3.37,45.18,13.41,99.0,117.0,22.0,361.0,3.37,46.02,13.65,97.6,117,72,99.2,0.8,0.0,0.0,0.0,0,0,160.0,0.479,False,False,False,True,False,False
"Mar 10, 2023, 7:23:12 PM",Lunch Run,8.05,72.07,8.95,133.8,143,8.05,72.07,8.95,134.0,143.0,56.0,878.0,8.05,72.07,8.95,133.8,143,93,0.8,30.5,68.7,0.0,0.0,0,0,181.7,0.369,False,False,False,False,False,False
"Mar 9, 2023, 7:44:07 PM",Lunch Trail Run: Back to 🗻 ❤️,6.21,69.02,11.12,146.1,173,6.23,68.43,10.98,146.0,173.0,406.0,845.0,6.21,69.02,11.12,146.1,173,78,1.0,22.7,35.4,39.5,1.5,0,0,177.9,0.051,False,False,False,True,False,False
"Mar 8, 2023, 6:15:01 PM",Morning Run,6.4,59.37,9.27,131.2,141,6.41,59.37,9.26,132.0,141.0,34.0,721.0,6.4,59.37,9.27,131.2,141,79,1.8,45.4,52.8,0.0,0.0,0,0,184.2,0.538,False,False,False,True,False,False
"Mar 5, 2023, 3:30:40 PM",Napa Valley Marathon: BQ-ed 🎉🙌🏼🕺,26.51,189.62,7.15,167.7,186,26.5,189.1,7.14,168.0,186.0,161.4,2914.0,26.51,189.62,7.15,167.7,186,71,1.2,0.9,1.5,62.0,34.4,295.6,382.8,184.4,,True,True,False,False,True,False
"Mar 3, 2023, 7:54:03 PM",Lunch Run,3.4,24.45,7.2,155.8,174,3.4,24.37,7.17,157.0,174.0,23.0,371.0,3.4,24.45,7.2,155.8,174,71,4.0,2.3,22.1,68.2,3.5,0,0,188.9,0.503,False,True,False,False,False,False
"Mar 1, 2023, 7:19:15 PM",San Jose,4.01,29.92,7.46,154.1,168,4.01,29.9,7.46,154.0,168.0,31.8,437.0,4.01,29.92,7.46,154.1,168,69,1.2,3.3,24.5,71.0,0.0,48.2,46.0,186.3,,False,True,False,False,False,False
"Feb 27, 2023, 8:47:08 PM",Lunch Run,7.01,50.78,7.24,155.2,173,7.02,50.02,7.13,156.0,173.0,38.0,757.0,7.01,50.78,7.24,155.2,173,71,2.9,2.9,20.2,73.9,0.1,0,0,190.8,0.582,False,True,False,False,False,False
"Feb 26, 2023, 6:22:37 PM",Morning Run,7.02,54.07,7.71,144.3,165,7.02,54.07,7.7,145.0,165.0,50.0,757.0,7.02,54.07,7.71,144.3,165,82,1.2,12.1,63.0,23.8,0.0,0,0,190.2,0.068,False,True,False,False,False,False
"Feb 25, 2023, 8:52:20 PM",Bay Area ❤️🏔️,7.02,54.22,7.73,149.3,163,7.01,54.13,7.72,150.0,163.0,44.0,778.0,7.02,54.22,7.73,149.3,163,90,1.1,6.2,38.3,54.4,0.0,0,0,191.4,0.056,False,True,False,False,False,False
"Feb 23, 2023, 9:23:51 PM",Afternoon Run,7.0,62.87,8.98,128.2,142,7.01,62.77,8.95,129.0,142.0,48.0,743.0,7.0,62.87,8.98,128.2,142,71,2.4,58.7,38.9,0.0,0.0,0,0,184.0,0.541,False,False,False,False,False,False
"Feb 21, 2023, 4:38:12 PM",Morning Run,17.27,134.75,7.8,154.6,174,17.28,132.78,7.68,155.0,174.0,111.0,1917.0,17.27,134.75,7.8,154.6,174,74,0.9,8.1,25.5,57.0,8.5,0,0,188.8,0.595,True,True,False,False,False,False
"Feb 19, 2023, 6:21:00 PM",San Jose,7.02,63.2,9.0,130.2,140,7.05,63.18,8.96,130.0,140.0,46.3,751.0,7.02,63.2,9.0,130.2,140,78,0.9,56.9,42.1,0.0,0.0,69.0,68.4,183.6,,False,False,False,True,False,False
"Feb 17, 2023, 10:34:20 PM",Trail LR,14.54,144.2,9.92,155.8,180,14.67,142.63,9.72,156.0,180.0,954.4,2064.0,14.54,144.2,9.92,155.8,180,104,0.1,3.6,34.6,51.4,10.2,0,0,,,False,False,False,True,False,False
"Feb 17, 2023, 12:33:14 AM",Burps/min > beats/min 😅,8.03,75.62,9.41,125.9,135,8.03,75.27,9.37,126.0,135.0,38.0,880.0,8.03,75.62,9.41,125.9,135,110,0.6,97.9,1.4,0.0,0.0,0,0,180.2,0.563,False,False,False,True,False,False
"Feb 15, 2023, 6:39:56 PM",8 x 1km: Hard… 💦🥵,9.25,90.42,9.77,152.3,185,9.25,69.33,7.5,155.0,185.0,84.0,1159.0,9.25,90.42,9.77,152.3,185,83,1.2,23.0,29.3,15.4,31.1,0,0,183.4,0.2,False,False,False,True,False,False
"Feb 14, 2023, 6:59:52 PM",Morning Run,8.07,75.42,9.35,124.1,134,8.08,75.42,9.33,124.0,134.0,65.0,882.0,8.07,75.42,9.35,124.1,134,75,1.5,98.1,0.4,0.0,0.0,0,0,182.6,0.063,False,False,False,True,False,False
"Feb 13, 2023, 6:50:03 PM",LR 3 x 5k ,20.04,153.95,7.68,157.4,182,20.05,153.58,7.66,157.0,182.0,127.0,2272.0,20.04,153.95,7.68,157.4,182,86,0.4,1.9,23.9,57.1,16.7,0,0,188.2,0.137,True,True,False,False,False,False
"Feb 11, 2023, 8:19:18 PM",Lunch Run,8.11,72.42,8.93,134.2,145,8.11,72.42,8.93,135.0,145.0,54.0,893.0,8.11,72.42,8.93,134.2,145,73,1.4,24.3,74.3,0.0,0.0,0,0,184.9,0.054,False,False,False,False,False,False
"Feb 10, 2023, 5:34:37 PM",Trail LR,16.08,162.12,10.08,152.2,174,16.09,159.6,9.92,153.0,174.0,941.6,2218.0,16.08,162.12,10.08,152.2,174,89,0.2,2.7,41.1,54.5,1.6,0,0,,,True,False,False,True,False,False
"Feb 9, 2023, 5:15:26 PM",Morning Run,7.02,62.15,8.86,132.6,143,7.02,62.15,8.85,133.0,143.0,45.0,769.0,7.02,62.15,8.86,132.6,143,87,1.0,42.4,56.6,0.0,0.0,0,0,182.1,0.563,False,False,False,False,False,False
"Feb 8, 2023, 7:26:31 PM",Visit to kids school,6.86,59.97,8.74,146.8,187,6.89,57.68,8.37,146.0,187.0,59.0,789.0,6.86,59.97,8.74,146.8,187,74,2.0,38.4,18.2,19.6,21.9,0,0,183.2,0.177,False,False,False,False,False,False
"Feb 7, 2023, 7:39:34 PM",Lunch Run,6.4,62.63,9.78,127.8,136,6.4,62.63,9.79,128.0,136.0,40.0,714.0,6.4,62.63,9.78,127.8,136,70,2.1,79.1,18.8,0.0,0.0,0,0,178.8,0.348,False,False,False,True,False,False
"Feb 6, 2023, 6:39:21 PM","2 x 5k @ 6:58, 7:14",16.54,136.5,8.25,153.4,180,16.7,133.8,8.01,154.0,180.0,104.2,1802.0,16.54,136.5,8.25,153.4,180,94,0.2,2.2,59.4,14.2,24.0,197.0,194.4,183.2,0.197,True,False,False,False,False,False
"Feb 4, 2023, 4:52:15 PM",The hunt 🐺🦌,13.42,134.4,10.01,150.3,169,13.44,132.45,9.85,151.0,169.0,651.8,1766.0,13.42,134.4,10.01,150.3,169,67,0.6,1.6,57.6,40.3,0.0,0,0,,,False,False,False,True,False,False
"Feb 3, 2023, 8:10:44 PM",Lunch Run,7.02,62.3,8.87,136.2,146,7.02,62.3,8.87,137.0,146.0,45.0,782.0,7.02,62.3,8.87,136.2,146,84,1.1,14.3,84.6,0.0,0.0,0,0,182.2,0.348,False,False,False,False,False,False
"Feb 2, 2023, 8:15:05 PM",Drag…,16.18,135.72,8.39,157.0,182,16.22,133.63,8.24,157.0,182.0,96.6,1794.0,16.18,135.72,8.39,157.0,182,103,0.0,1.5,43.6,17.1,37.8,168.2,170.4,179.6,,True,False,False,False,False,False
"Feb 1, 2023, 7:56:44 PM",Lunch Run,6.41,56.73,8.85,135.0,144,6.41,56.73,8.85,136.0,144.0,38.0,720.0,6.41,56.73,8.85,135.0,144,79,1.4,22.8,75.8,0.0,0.0,0,0,182.2,0.063,False,False,False,False,False,False
"Jan 31, 2023, 7:25:11 PM",4 x 1 mile (4 mins rest),7.99,78.45,9.82,149.1,186,8.02,60.92,7.6,155.0,186.0,61.9,889.0,7.99,78.45,9.82,149.1,186,80,6.2,24.2,32.6,7.6,29.5,125.2,121.6,156.4,,False,False,False,True,False,False
"Jan 31, 2023, 1:10:55 AM",Afternoon Run,4.2,37.02,8.81,127.1,133,4.2,37.02,8.81,127.0,133.0,36.0,447.0,4.2,37.02,8.81,127.1,133,113,0.4,99.3,0.4,0.0,0.0,0,0,183.4,0.074,False,False,False,False,False,False
"Jan 29, 2023, 10:11:07 PM",San Jose,6.34,57.9,9.13,130.9,153,6.36,56.78,8.93,131.0,153.0,40.3,678.0,6.34,57.9,9.13,130.9,153,85,1.1,68.6,29.9,0.5,0.0,75.0,75.8,176.0,,False,False,False,True,False,False
"Jan 27, 2023, 5:10:08 PM",Apple Ultra + 2XU MCS tights 🔥,20.03,166.77,8.33,154.5,181,20.09,165.8,8.25,155.0,181.0,132.7,2231.0,20.03,166.77,8.33,154.5,181,70,0.5,13.5,31.1,33.3,21.7,228.2,229.6,182.4,,True,False,False,False,False,False
"Jan 26, 2023, 8:11:42 PM",Lunch Run,6.4,63.32,9.9,122.9,133,6.41,63.32,9.88,123.0,133.0,37.0,710.0,6.4,63.32,9.9,122.9,133,112,0.9,99.0,0.1,0.0,0.0,0,0,180.2,0.568,False,False,False,True,False,False
"Jan 25, 2023, 7:32:51 PM",Long Hill repeats,15.13,182.38,12.05,158.4,181,15.29,181.62,11.88,158.0,181.0,1250.1,2456.0,15.13,182.38,12.05,158.4,181,93,0.2,3.1,29.3,49.4,17.9,1320.8,1322.2,170.6,,True,False,False,True,False,False
"Jan 24, 2023, 7:51:07 PM",Lunch Run,7.06,65.98,9.35,128.2,138,7.06,65.95,9.34,128.0,138.0,45.0,778.0,7.06,65.98,9.35,128.2,138,91,1.0,88.0,11.0,0.0,0.0,0,0,179.5,0.61,False,False,False,True,False,False
"Jan 23, 2023, 7:38:03 PM",8x800m,8.35,79.13,9.47,149.6,186,8.4,74.07,8.82,150.0,186.0,47.1,912.0,8.35,79.13,9.47,149.6,186,86,0.6,24.3,34.6,14.4,26.1,132.2,126.4,153.2,,False,False,False,True,False,False
"Jan 22, 2023, 12:01:06 AM",Afternoon Run,6.36,58.85,9.25,128.1,137,6.36,58.85,9.25,128.0,137.0,37.0,698.0,6.36,58.85,9.25,128.1,137,107,0.3,86.8,12.9,0.0,0.0,0,0,184.2,0.06,False,False,False,True,False,False
"Jan 20, 2023, 7:29:25 PM",Lunch Run,6.41,65.5,10.22,120.0,128.0,6.41,65.5,10.22,120.0,128.0,45.6,707.0,,,,,,,,,,,,,,,,False,False,False,True,False,False
"Jan 18, 2023, 4:48:25 PM",Trail marathon,26.71,337.78,12.65,151.0,172.0,26.71,337.78,12.65,151.0,172.0,1968.8,3647.0,,,,,,,,,,,,,,,,True,False,False,True,True,False
"Jan 17, 2023, 8:17:18 PM",Lunch Run,5.1,48.65,9.54,124.4,147,5.12,48.65,9.5,125.0,147.0,76.0,563.0,5.1,48.65,9.54,124.4,147,76,2.0,89.7,8.3,0.0,0.0,0,0,180.3,0.061,False,False,False,True,False,False
"Jan 17, 2023, 12:24:05 AM",Afternoon Run,7.01,67.37,9.61,122.5,130,7.01,67.37,9.61,123.0,130.0,54.0,763.0,7.01,67.37,9.61,122.5,130,71,2.7,97.3,0.0,0.0,0.0,0,0,179.3,0.063,False,False,False,True,False,False
"Jan 14, 2023, 7:54:49 PM","3 x 5k @ 6:50, 6:52, 6:52",13.93,112.95,8.11,160.6,185,14.0,110.6,7.9,161.0,185.0,25.9,1637.0,13.93,112.95,8.11,160.6,185,93,0.2,10.5,27.8,12.5,48.9,211.8,208.2,173.7,,False,False,False,False,False,False
"Jan 12, 2023, 7:39:08 PM",QS100 B#2- B2B 21k: 3/3,13.0,115.48,8.88,147.2,183,13.01,115.48,8.88,147.0,183.0,85.0,1509.0,13.0,115.48,8.88,147.2,183,82,0.9,21.1,35.4,29.7,12.9,0,0,182.7,0.133,False,False,False,False,False,False
"Jan 11, 2023, 8:28:36 PM",QS100 B#2- B2B 21k: 2/3,13.01,112.7,8.67,146.2,181,13.04,112.63,8.64,146.0,181.0,121.0,1499.0,13.01,112.7,8.67,146.2,181,80,1.0,7.9,63.8,14.7,12.7,0,0,182.2,0.117,False,False,False,False,False,False
"Jan 10, 2023, 7:52:02 PM",QS100 B#2- B2B 21k: 1/3,13.0,121.97,9.38,135.3,149,13.01,121.9,9.37,136.0,149.0,95.0,1476.0,13.0,121.97,9.38,135.3,149,77,0.9,22.5,76.6,0.0,0.0,0,0,179.8,0.061,False,False,False,True,False,False
"Jan 10, 2023, 12:43:35 AM",4x1 mile: Hard...,6.73,63.47,9.43,154.1,189,6.74,49.02,7.27,161.0,189.0,0.0,750.0,6.73,63.47,9.43,154.1,189,91,4.4,15.6,36.3,8.0,35.7,63.0,62.4,157.6,,False,False,False,True,False,False
"Jan 7, 2023, 9:50:11 PM",Junk miles...,3.78,26.63,7.05,159.8,180,3.78,26.63,7.04,161.0,180.0,34.0,419.0,3.78,26.63,7.05,159.8,180,102,0.9,1.4,20.6,54.0,23.1,0,0,188.7,0.089,False,True,False,False,False,False
"Jan 6, 2023, 6:42:03 PM",QS100 B#1 - B2B 25k: 3/3,15.54,138.1,8.89,145.0,155,15.55,135.75,8.73,145.0,155.0,131.0,1783.0,15.54,138.1,8.89,145.0,155,93,0.3,2.5,91.9,5.3,0.0,0,0,185.3,0.573,True,False,False,False,False,False
"Jan 5, 2023, 8:33:25 PM",QS100 B#1 - B2B 25k: 2/3,15.52,137.2,8.84,140.6,152,15.56,134.92,8.67,141.0,152.0,107.0,1743.0,15.52,137.2,8.84,140.6,152,72,0.7,8.1,91.0,0.2,0.0,0,0,182.2,0.435,True,False,False,False,False,False
"Jan 4, 2023, 8:00:11 PM",QS100 prep - B2B 25k: 1/3,15.65,145.52,9.3,138.9,157,15.7,139.4,8.88,139.0,157.0,70.3,1762.0,15.65,145.52,9.3,138.9,157,83,1.2,19.2,79.2,0.4,0.0,0,0,181.4,0.07,True,False,False,True,False,False
"Jan 3, 2023, 8:06:24 PM",Benchmark 10k: Tempo,6.24,43.2,6.93,176.3,184,6.24,42.98,6.89,177.0,184.0,37.0,701.0,6.24,43.2,6.93,176.3,184,122,0.0,0.3,1.1,13.1,85.5,59.6,66.6,187.4,,False,False,True,False,False,False
"Jan 3, 2023, 7:57:18 PM",Warm up,0.89,7.68,8.66,136.3,164,0.89,7.42,8.34,138.0,164.0,18.0,102.0,0.89,7.68,8.66,136.3,164,81,7.1,29.0,50.3,13.5,0.0,0,0,175.6,0.125,False,False,False,False,False,False
"Jan 2, 2023, 5:34:04 PM",Morning Run,7.09,63.18,8.91,137.0,148,7.09,62.52,8.82,138.0,148.0,43.0,814.0,7.09,63.18,8.91,137.0,148,74,1.9,21.3,76.8,0.0,0.0,0,0,189.6,0.063,False,False,False,False,False,False
"Dec 31, 2022, 4:15:53 PM",Bubye 2022,17.25,151.93,8.81,149.0,167.0,17.25,151.93,8.81,149.0,167.0,112.1,2025.0,,,,,,,,,,,,,,,,True,False,False,False,False,False
"Dec 30, 2022, 3:59:43 PM",Exploring LA,7.58,71.48,9.43,149.8,179,7.57,69.12,9.13,150.0,179.0,334.0,963.0,7.58,71.48,9.43,149.8,179,75,2.7,10.0,40.2,42.8,4.4,0,0,183.8,0.137,False,False,False,True,False,False
"Dec 27, 2022, 10:52:17 PM",Trail Run with Shehla,4.01,63.25,15.77,119.5,140,4.01,53.07,13.23,122.0,140.0,83.0,507.0,4.01,63.25,15.77,119.5,140,93,26.5,68.7,4.8,0.0,0.0,0,0,147.7,0.226,False,False,False,True,False,False
"Dec 24, 2022, 4:51:04 PM",Death Valley: -190 feet 🙃,3.13,22.22,7.1,164.8,181,3.13,22.15,7.08,166.0,181.0,23.0,359.0,3.13,22.22,7.1,164.8,181,106,0.8,1.7,6.2,55.9,35.3,0,0,189.4,0.044,False,True,False,False,False,False
"Dec 24, 2022, 4:04:31 PM",Death Valley: with Shehla,3.22,45.87,14.26,112.9,159,3.22,35.72,11.09,119.0,159.0,70.0,384.0,3.22,45.87,14.26,112.9,159,69,56.0,31.2,7.0,5.8,0.0,0,0,158.5,0.629,False,False,False,True,False,False
"Dec 22, 2022, 10:51:01 PM",Afternoon Run,7.05,64.25,9.12,133.3,152,7.05,64.18,9.1,134.0,152.0,46.0,794.0,7.05,64.25,9.12,133.3,152,76,2.4,39.8,57.3,0.5,0.0,0,0,186.5,0.061,False,False,False,True,False,False
"Dec 21, 2022, 7:55:56 PM",Lunch Run,8.36,75.55,9.03,137.3,150,8.36,75.55,9.04,138.0,150.0,56.0,967.0,8.36,75.55,9.03,137.3,150,84,1.0,24.0,75.0,0.0,0.0,0,0,185.6,0.54,False,False,False,True,False,False
"Dec 20, 2022, 10:41:42 PM",Long hill repeats ,12.59,144.52,11.48,157.4,179,12.7,143.98,11.34,157.0,179.0,953.0,1960.0,12.59,144.52,11.48,157.4,179,83,0.3,3.4,32.6,42.6,21.2,1024.2,1021.4,171.6,,False,False,False,True,False,False
"Dec 18, 2022, 6:43:00 PM",Morning Run,17.26,145.87,8.45,149.2,178,17.29,145.37,8.41,149.0,178.0,116.0,1993.0,17.26,145.87,8.45,149.2,178,75,0.8,4.2,69.1,17.3,8.7,0,0,184.5,0.109,True,False,False,False,False,False
"Dec 16, 2022, 8:09:34 PM",Lunch Run,6.44,57.77,8.97,130.7,138,6.45,57.77,8.96,131.0,138.0,41.0,711.0,6.44,57.77,8.97,130.7,138,73,2.2,49.3,48.6,0.0,0.0,0,0,181.6,0.573,False,False,False,False,False,False
"Dec 13, 2022, 6:37:10 PM",Running,10.01,81.22,8.11,156.9,176,10.05,81.17,8.08,157.0,176.0,67.9,1150.0,10.01,81.22,8.11,156.9,176,83,0.5,3.5,27.9,58.0,10.1,107.6,108.2,181.3,,False,False,False,False,False,False
"Dec 12, 2022, 7:36:19 PM",Lunch Run,8.11,74.23,9.15,138.0,148,8.11,70.97,8.75,139.0,148.0,59.0,912.0,8.11,74.23,9.15,138.0,148,79,2.2,8.0,89.8,0.0,0.0,0,0,183.7,0.538,False,False,False,True,False,False
"Dec 10, 2022, 9:57:00 PM",Can’t miss the rain ☔️ ,10.34,97.48,9.43,143.2,157,10.34,89.87,8.69,144.0,157.0,61.3,1223.0,10.34,97.48,9.43,143.2,157,71,0.5,12.9,71.7,14.8,0.0,0,0,176.3,0.608,False,False,False,True,False,False
"Dec 10, 2022, 12:06:57 AM",Quick mile with Ayaana,3.54,45.5,12.85,107.8,148,3.54,43.22,12.21,111.0,148.0,25.0,401.0,3.54,45.5,12.85,107.8,148,72,56.5,34.7,8.8,0.0,0.0,0,0,150.0,0.484,False,False,False,True,False,False
"Dec 4, 2022, 3:03:42 PM",CIM: My best race MashAllah 🤩 🎉,26.4,202.15,7.66,166.3,194,26.37,201.2,7.63,167.0,194.0,179.0,3062.0,26.4,202.15,7.66,166.3,194,72,0.3,0.2,2.1,70.8,26.6,0,0,184.1,0.066,True,True,False,False,True,False
"Dec 2, 2022, 12:21:26 AM",Gloomy/rainy run 🖤,3.44,27.43,7.98,145.8,159,3.44,27.43,7.97,147.0,159.0,31.0,388.0,3.44,27.43,7.98,145.8,159,77,3.0,2.6,68.7,25.8,0.0,0,0,184.0,0.067,False,True,False,False,False,False
"Nov 29, 2022, 6:49:16 PM",Morning Run,5.31,38.93,7.33,157.6,180,5.31,38.83,7.31,158.0,180.0,32.0,591.0,5.31,38.93,7.33,157.6,180,78,2.4,9.2,12.7,59.4,16.3,0,0,190.1,0.62,False,True,False,False,False,False
"Nov 28, 2022, 7:40:12 PM",Lunch Run: Hay is in the barn 😀,5.03,39.88,7.94,142.7,168,5.03,39.88,7.93,144.0,168.0,34.0,556.0,5.03,39.88,7.94,142.7,168,75,2.6,17.1,53.8,26.4,0.0,0,0,189.6,0.082,False,True,False,False,False,False
"Nov 27, 2022, 6:07:41 PM","San Jose / San Jose, Almaden Quicksilver County Park",5.01,73.98,14.76,106.4,122,5.01,68.28,13.63,108.0,122.0,236.3,633.0,5.01,73.98,14.76,106.4,122,72,78.4,21.6,0.0,0.0,0.0,292.6,294.0,134.8,,False,False,False,True,False,False
"Nov 26, 2022, 3:37:03 PM",San Jose,5.01,40.17,8.02,146.9,167,5.02,40.17,8.0,147.0,167.0,33.2,556.0,5.01,40.17,8.02,146.9,167,76,1.2,16.6,27.6,54.6,0.0,53.2,53.2,186.0,,False,False,False,False,False,False
"Nov 25, 2022, 11:30:27 PM",San Jose,5.0,44.27,8.85,139.4,154,5.0,44.25,8.85,139.0,154.0,33.2,552.0,5.0,44.27,8.85,139.4,154,82,1.9,12.8,83.5,1.8,0.0,56.8,57.0,178.5,,False,False,False,False,False,False
"Nov 24, 2022, 5:16:38 PM",Running,11.83,93.15,7.88,161.6,185,11.95,92.82,7.77,162.0,185.0,23.3,1265.0,11.83,93.15,7.88,161.6,185,71,1.4,9.4,9.9,45.4,34.0,85.0,84.4,184.0,,False,True,False,False,False,False
"Nov 22, 2022, 12:08:38 AM",Evening Trail Run,5.12,52.8,10.31,132.3,161,5.12,52.23,10.2,134.0,161.0,79.0,614.0,5.12,52.8,10.31,132.3,161,87,14.2,26.8,54.4,4.6,0.0,0,0,165.9,0.612,False,False,False,True,False,False
"Nov 20, 2022, 10:41:24 PM",Exploring wilderness,6.27,65.17,10.39,149.4,172,6.27,57.65,9.19,150.0,172.0,206.9,772.0,6.27,65.17,10.39,149.4,172,86,0.7,8.9,36.3,53.5,0.6,275.4,276.0,161.0,,False,False,False,True,False,False
"Nov 18, 2022, 11:23:44 PM",Buenas 🌴🍹🍍,4.27,45.05,10.55,146.3,177,4.27,41.93,9.82,146.0,177.0,111.0,550.0,4.27,45.05,10.55,146.3,177,83,1.2,13.1,54.3,27.1,4.3,0,0,174.0,0.573,False,False,False,True,False,False
"Nov 16, 2022, 4:08:08 PM",Morning Run,10.07,89.67,8.91,138.7,154,10.08,89.33,8.86,139.0,154.0,162.0,1136.0,10.07,89.67,8.91,138.7,154,92,0.8,10.0,85.9,3.3,0.0,0,0,184.9,0.62,False,False,False,False,False,False
"Nov 15, 2022, 7:43:21 PM",Running,8.02,69.1,8.62,138.5,147,8.02,69.08,8.61,139.0,147.0,51.6,849.0,8.02,69.1,8.62,138.5,147,86,0.4,14.5,85.1,0.0,0.0,85.4,88.4,182.6,,False,False,False,False,False,False
"Nov 14, 2022, 7:31:14 PM",Exploring home trails,11.31,120.7,10.67,150.8,175,11.38,116.37,10.23,151.0,175.0,674.0,1509.0,11.31,120.7,10.67,150.8,175,108,0.1,6.8,43.7,44.7,4.7,0,0,177.8,0.097,False,False,False,True,False,False
"Nov 12, 2022, 5:04:58 PM",Morning Trail Run,5.08,68.15,13.42,122.3,136,5.08,67.55,13.3,123.0,136.0,247.0,621.0,5.08,68.15,13.42,122.3,136,72,7.3,89.4,3.2,0.0,0.0,0,0,145.8,0.522,False,False,False,True,False,False
"Nov 11, 2022, 10:51:14 PM",Best training LR MashAllah ,20.01,155.58,7.77,165.7,184,20.01,154.35,7.71,166.0,184.0,105.0,2350.0,20.01,155.58,7.77,165.7,184,87,0.5,0.5,12.7,49.2,37.0,0,0,184.8,0.102,True,True,False,False,False,False
"Nov 10, 2022, 7:24:56 PM",Lunch Run,3.43,29.65,8.64,134.8,145,3.43,29.53,8.61,135.0,145.0,26.0,386.0,3.43,29.65,8.64,134.8,145,102,0.9,36.0,63.2,0.0,0.0,0,0,181.7,0.56,False,False,False,False,False,False
"Nov 9, 2022, 7:38:44 PM",Lunch Run,5.09,40.18,7.89,159.5,178,5.09,40.18,7.89,160.0,178.0,71.0,606.0,5.09,40.18,7.89,159.5,178,86,1.2,1.9,11.9,78.9,6.2,0,0,183.3,0.615,False,True,False,False,False,False
"Nov 7, 2022, 7:04:57 PM",Lunch Run: Z1,6.44,61.75,9.59,129.0,138,6.44,61.75,9.59,129.0,138.0,45.0,721.0,6.44,61.75,9.59,129.0,138,72,1.1,89.4,9.5,0.0,0.0,0,0,181.3,0.556,False,False,False,True,False,False
"Nov 6, 2022, 4:13:41 PM",Queen of the mountains 👸❤️,5.0,71.0,14.21,114.4,140,5.03,68.7,13.66,115.0,140.0,244.0,600.0,5.0,71.0,14.21,114.4,140,71,47.7,50.1,2.2,0.0,0.0,0,0,150.5,0.488,False,False,False,True,False,False
"Nov 4, 2022, 7:05:11 PM",Trail Run,6.23,68.3,10.97,143.8,171,6.23,66.57,10.69,143.0,171.0,394.0,809.0,6.23,68.3,10.97,143.8,171,87,0.8,18.6,48.2,32.3,0.1,0,0,180.6,0.588,False,False,False,True,False,False
"Nov 3, 2022, 6:49:13 PM",Lunch Run,8.07,63.7,7.9,148.1,158,8.07,63.7,7.89,149.0,158.0,54.0,901.0,8.07,63.7,7.9,148.1,158,79,0.8,1.7,61.7,35.7,0.0,0,0,185.9,0.599,False,True,False,False,False,False
"Nov 2, 2022, 7:27:25 PM",Lunch Run,8.05,63.8,7.92,148.4,160,8.06,63.8,7.92,149.0,160.0,56.0,905.0,8.05,63.8,7.92,148.4,160,81,1.1,7.5,38.8,52.5,0.0,0,0,187.7,0.594,False,True,False,False,False,False
"Oct 31, 2022, 8:11:59 PM",Afternoon Run,7.08,62.6,8.84,136.9,146,7.08,62.6,8.84,137.0,146.0,44.0,791.0,7.08,62.6,8.84,136.9,146,88,1.1,13.6,85.3,0.0,0.0,0,0,184.1,0.504,False,False,False,False,False,False
"Oct 29, 2022, 3:20:59 PM",Mt Umunhum: Dream come true!,23.48,262.8,11.19,154.0,170.0,23.48,262.8,11.19,154.0,170.0,1405.4,3127.0,,,,,,,,,,,,,,,,True,False,False,True,False,False
"Oct 28, 2022, 11:09:18 PM",Fall is here 🍁🍂,5.04,43.82,8.7,141.7,170,5.04,43.37,8.61,142.0,170.0,68.6,549.0,5.04,43.82,8.7,141.7,170,127,0.0,6.7,85.7,7.6,0.0,95.4,94.0,181.4,,False,False,False,False,False,False
