Activity Date,Activity Name,distance_miles,duration_min,pace_min_per_mile,avg_hr,max_hr,csv_distance_miles,csv_duration_min,csv_pace,csv_avg_hr,csv_max_hr,csv_elevation_gain,csv_calories,fit_distance_miles,fit_duration_min,fit_pace,fit_avg_hr,fit_max_hr,fit_min_hr,fit_zone1_pct,fit_zone2_pct,fit_zone3_pct,fit_zone4_pct,fit_zone5_pct,fit_elevation_gain_m,fit_elevation_loss_m,fit_avg_cadence,fit_pace_variability,is_long_run,is_tempo,is_speed_work,is_easy,is_marathon,is_bonked
"Jul 24, 2025, 2:22:17 AM",Hills pays bills,3.04,35.83,11.8,168.2,189,3.04,26.0,8.55,168.0,189.0,87.0,310.0,3.04,35.83,11.8,168.2,189,103,0.4,3.8,11.8,28.4,55.6,104.0,107.6,180.0,,False,False,False,True,False,False
"Jul 22, 2025, 7:40:39 AM",Lunch Run,5.73,49.98,8.72,147.9,176,5.23,46.28,8.85,146.0,176.0,0.0,477.0,5.73,49.98,8.72,147.9,176,66,1.3,10.3,46.1,40.0,2.3,0,0,180.7,,False,False,False,False,False,False
"Jul 17, 2025, 7:27:59 AM",Lunch Run,4.45,42.53,9.57,148.9,175,5.04,42.07,8.35,149.0,175.0,0.0,428.0,4.45,42.53,9.57,148.9,175,71,1.9,22.4,26.5,35.0,14.3,0,0,176.6,,False,False,False,True,False,False
"Jul 16, 2025, 3:03:31 PM",Dcs Pacing,3.3,34.37,10.41,158.7,179,3.3,31.3,9.48,162.0,179.0,0.0,328.0,3.3,34.37,10.41,158.7,179,102,0.8,11.1,17.0,37.6,33.6,4.8,0,176.9,,False,False,False,True,False,False
"Jul 16, 2025, 2:34:55 PM",Evening Run,0.2,1.87,,127.0,137,0.2,1.87,,127.0,137.0,0.0,18.0,0.2,1.87,,127.0,137,101,13.3,45.1,41.6,0.0,0.0,0,0.8,175.9,,False,False,False,False,False,False
"Jul 15, 2025, 9:31:15 AM",Afternoon Run,6.01,60.07,9.99,146.6,154,7.15,60.07,8.4,147.0,154.0,0.0,603.0,6.01,60.07,9.99,146.6,154,78,0.7,4.0,88.3,7.0,0.0,0,0,183.7,,False,False,False,True,False,False
"Jul 14, 2025, 11:33:11 AM",Afternoon Run,0.63,9.08,14.43,97.1,116,0.63,9.08,14.41,97.0,116.0,0.0,43.0,0.63,9.08,14.43,97.1,116,66,88.5,11.5,0.0,0.0,0.0,0,0,153.6,,False,False,False,True,False,False
"Jul 13, 2025, 1:07:52 AM",Dubai Long Run fighting the 🤢,11.19,106.2,9.49,157.4,173,11.19,96.02,8.58,157.0,173.0,14.0,1045.0,11.19,106.2,9.49,157.4,173,88,0.6,1.8,15.3,81.1,1.2,131.4,137.2,182.0,,False,False,False,True,False,False
"Jul 11, 2025, 2:11:42 AM",🤢,4.54,39.95,8.8,165.9,181,4.54,39.52,8.7,166.0,181.0,11.0,457.0,4.54,39.95,8.8,165.9,181,112,0.1,0.5,14.4,38.7,46.4,55.2,51.2,176.4,,False,False,False,False,False,False
"Jul 11, 2025, 1:59:19 AM",Morning Run,1.09,10.28,9.45,136.7,151,1.09,10.28,9.43,137.0,151.0,2.0,101.0,1.09,10.28,9.45,136.7,151,84,7.4,15.0,77.5,0.0,0.0,10.6,9.4,176.4,,False,False,False,True,False,False
"Jul 10, 2025, 3:16:31 PM",40’ hood,4.77,40.12,8.4,153.0,167,4.77,40.07,8.4,153.0,167.0,9.0,436.0,4.77,40.12,8.4,153.0,167,66,2.0,7.6,17.4,72.9,0.0,52.6,60.2,180.4,,False,False,False,False,False,False
"Jul 9, 2025, 2:36:57 PM",DCS track Pacing ✌️,3.27,56.05,17.15,157.0,178,3.27,29.35,8.98,159.0,178.0,0.0,321.0,3.27,56.05,17.15,157.0,178,90,3.2,3.3,18.1,69.2,6.1,7.4,1.0,181.0,,False,False,False,True,False,False
"Jul 8, 2025, 1:39:48 AM",Morning Run,5.35,48.68,9.09,164.0,188,5.35,45.57,8.52,164.0,188.0,6.0,521.0,5.35,48.68,9.09,164.0,188,89,0.9,2.0,18.2,36.5,42.4,53.4,65.6,178.6,,False,False,False,True,False,False
"Jul 6, 2025, 1:12:08 AM",Morning Run,11.41,110.47,9.69,155.1,184,11.41,102.48,8.98,155.0,184.0,12.0,1098.0,11.41,110.47,9.69,155.1,184,110,0.1,1.8,34.0,53.3,10.9,151.0,156.2,178.5,,False,False,False,True,False,False
"Jul 5, 2025, 3:52:08 PM",Evening Run,3.09,27.58,8.92,120.6,129,2.61,27.58,10.57,121.0,129.0,0.0,196.0,3.09,27.58,8.92,120.6,129,92,12.4,87.6,0.0,0.0,0.0,0,0,173.6,,False,False,False,False,False,False
"Jul 4, 2025, 2:06:31 AM",Morning Run,5.08,43.33,8.53,166.6,184,5.08,41.03,8.08,167.0,184.0,10.0,480.0,5.08,43.33,8.53,166.6,184,106,0.2,3.6,7.6,42.5,46.1,63.6,68.4,179.8,,False,False,False,False,False,False
"Jul 4, 2025, 1:53:26 AM",Morning Run,1.16,10.75,9.24,140.5,152,1.16,10.42,8.98,141.0,152.0,3.0,107.0,1.16,10.75,9.24,140.5,152,90,4.6,15.4,68.0,11.9,0.0,14.8,14.0,176.9,,False,False,False,True,False,False
"Jul 3, 2025, 3:47:26 AM",Morning Run,5.06,40.07,7.91,145.4,159,4.75,40.07,8.44,145.0,159.0,0.0,402.0,5.06,40.07,7.91,145.4,159,65,2.4,7.2,49.4,41.0,0.0,0,0,182.7,,False,True,False,False,False,False
"Jul 1, 2025, 7:14:44 AM",Lunch Run,5.52,58.93,10.68,150.5,175,6.34,54.48,8.59,149.0,175.0,0.0,547.0,5.52,58.93,10.68,150.5,175,68,2.7,8.8,33.1,46.7,8.7,0,0,172.2,,False,False,False,True,False,False
"Jun 29, 2025, 1:16:32 AM",DLR,12.43,123.87,9.96,147.6,169,12.43,110.12,8.86,148.0,169.0,17.0,1131.0,12.43,123.87,9.96,147.6,169,76,1.2,7.2,54.6,37.1,0.0,135.0,139.8,182.0,,False,False,False,True,False,False
"Jun 25, 2025, 3:04:10 PM",DCS Track,3.07,28.05,9.13,166.3,181,3.07,23.77,7.74,167.0,181.0,0.0,330.0,3.07,28.05,9.13,166.3,181,132,0.0,0.1,8.0,46.4,45.6,10.0,0,180.8,,False,False,False,True,False,False
"Jun 24, 2025, 3:20:37 PM",EZ w Leena,2.92,38.35,13.12,141.9,157,2.92,26.2,8.97,142.0,157.0,1.0,263.0,2.92,38.35,13.12,141.9,157,82,9.2,14.1,43.1,33.7,0.0,46.0,55.2,175.6,,False,False,False,True,False,False
"Jun 24, 2025, 7:00:13 AM",Lunch Run,1.6,11.75,7.32,126.6,132,1.25,11.75,9.4,127.0,132.0,0.0,96.0,1.6,11.75,7.32,126.6,132,108,3.1,96.9,0.0,0.0,0.0,0,0,178.2,,False,True,False,False,False,False
"Jun 22, 2025, 1:12:57 AM",DLR,9.18,96.18,10.47,153.5,170,9.18,82.65,9.0,154.0,170.0,21.0,867.0,9.18,96.18,10.47,153.5,170,78,0.8,3.1,33.5,62.6,0.0,111.0,111.4,178.0,,False,False,False,True,False,False
"Jun 19, 2025, 6:55:04 AM",Morning Run,8.48,60.02,7.08,158.9,175,7.46,60.02,8.05,159.0,175.0,0.0,651.0,8.48,60.02,7.08,158.9,175,81,0.8,1.3,21.2,60.5,16.2,0,0,179.8,,False,True,False,False,False,False
"Jun 17, 2025, 7:55:38 AM",Lunch Run,4.2,41.17,9.8,150.9,179,4.69,41.17,8.78,151.0,179.0,0.0,415.0,4.2,41.17,9.8,150.9,179,65,1.7,13.2,35.3,35.2,14.6,0,0,168.0,,False,False,False,True,False,False
"Jun 16, 2025, 1:40:03 AM",Morning Run,5.02,63.62,12.66,135.9,154,5.02,48.6,9.68,137.0,154.0,8.0,452.0,5.02,63.62,12.66,135.9,154,78,5.7,19.2,74.2,0.9,0.0,61.8,68.0,175.3,,False,False,False,True,False,False
"Jun 15, 2025, 1:15:31 AM",Dubai Long Run,11.42,121.73,10.66,144.7,170,11.42,103.08,9.03,145.0,170.0,29.0,1015.0,11.42,121.73,10.66,144.7,170,49,2.2,23.9,25.2,48.6,0.0,137.2,142.8,176.8,,False,False,False,True,False,False
"Jun 12, 2025, 8:57:25 AM",Lunch Run,7.62,60.08,7.89,157.3,176,7.71,60.08,7.79,157.0,176.0,0.0,632.0,7.62,60.08,7.89,157.3,176,69,1.2,0.7,14.6,81.0,2.5,0,0,179.0,,False,True,False,False,False,False
"Jun 11, 2025, 2:08:58 AM",🚲 🏃🏽‍♀️,5.28,44.57,8.44,170.1,185,5.28,40.98,7.76,170.0,185.0,11.0,487.0,5.28,44.57,8.44,170.1,185,100,0.4,1.0,3.7,36.2,58.6,57.2,62.6,176.4,,False,False,False,False,False,False
"Jun 9, 2025, 11:56:26 AM",TM intervale,5.09,50.1,9.84,157.6,181,6.09,50.1,8.23,158.0,181.0,0.0,538.0,5.09,50.1,9.84,157.6,181,65,0.9,9.7,17.6,49.2,22.6,0,0,172.0,,False,False,False,True,False,False
"Jun 8, 2025, 6:56:36 AM",Morning Run,10.39,91.25,8.78,139.3,161,10.26,90.03,8.77,139.0,161.0,0.0,789.0,10.39,91.25,8.78,139.3,161,85,3.8,17.1,65.0,14.1,0.0,0,0,177.5,,False,False,False,False,False,False
"Jun 5, 2025, 1:30:18 AM",Morning Run,4.05,51.42,12.69,151.0,181,4.05,45.05,11.12,151.0,181.0,72.0,424.0,4.05,51.42,12.69,151.0,181,120,0.0,14.4,38.3,35.2,12.1,110.6,117.0,162.0,,False,False,False,True,False,False
"Jun 5, 2025, 1:21:58 AM",Morning Run,0.57,5.75,10.13,137.0,153,0.57,5.75,10.09,137.0,153.0,10.0,54.0,0.57,5.75,10.13,137.0,153,102,5.8,29.2,48.3,16.8,0.0,12.2,11.6,172.5,,False,False,False,True,False,False
"Jun 4, 2025, 5:01:21 AM",Easy 40min,4.71,41.2,8.76,154.1,169,4.6,40.03,8.7,154.0,169.0,0.0,413.0,4.71,41.2,8.76,154.1,169,81,1.6,3.5,26.3,68.6,0.0,0,0,177.3,,False,False,False,False,False,False
"Jun 2, 2025, 2:40:06 AM",Morning Run,1.53,16.33,10.71,161.4,169,1.52,14.37,9.45,161.0,169.0,3.0,155.0,1.53,16.33,10.71,161.4,169,146,0.0,0.0,8.3,91.7,0.0,18.4,16.4,173.7,,False,False,False,True,False,False
"Jun 2, 2025, 2:15:36 AM",Mona,2.49,20.3,8.14,171.3,183,2.49,19.88,7.98,172.0,183.0,3.0,237.0,2.49,20.3,8.14,171.3,183,114,0.0,1.3,1.5,33.7,63.5,29.0,30.8,177.2,,False,False,False,False,False,False
"Jun 2, 2025, 1:54:43 AM",Morning Run,1.81,15.12,8.37,154.8,169,1.8,15.12,8.4,155.0,169.0,3.0,164.0,1.81,15.12,8.37,154.8,169,73,3.9,2.2,26.0,68.0,0.0,14.4,15.8,173.3,,False,False,False,False,False,False
"May 31, 2025, 12:14:02 PM",Afternoon Run,4.49,41.15,9.17,135.0,149,4.38,36.43,8.32,129.0,149.0,0.0,321.0,4.49,41.15,9.17,135.0,149,78,5.6,27.4,67.1,0.0,0.0,0,0,179.3,,False,False,False,True,False,False
"May 28, 2025, 1:54:49 AM",Morning Run,4.16,37.15,8.93,155.6,180,4.16,35.02,8.42,156.0,180.0,6.0,379.0,4.16,37.15,8.93,155.6,180,76,2.0,5.6,28.4,40.2,23.8,39.2,48.4,176.6,,False,False,False,False,False,False
"May 24, 2025, 1:33:23 AM",Morning Run,10.06,92.58,9.2,150.5,178,10.06,85.27,8.48,151.0,178.0,20.0,896.0,10.06,92.58,9.2,150.5,178,71,1.7,13.3,41.8,25.7,17.5,117.0,125.2,177.1,,False,False,False,True,False,False
"May 22, 2025, 6:13:07 AM",Morning Run,4.79,40.25,8.41,143.8,175,4.99,40.25,8.07,144.0,175.0,0.0,379.0,4.79,40.25,8.41,143.8,175,69,17.3,10.8,25.3,42.6,4.0,0,0,178.1,,False,False,False,False,False,False
"May 20, 2025, 6:57:50 AM",Morning Run,3.94,30.78,7.81,143.1,164,3.76,30.78,8.19,143.0,164.0,0.0,292.0,3.94,30.78,7.81,143.1,164,65,5.0,17.1,34.4,43.6,0.0,0,0,180.2,,False,True,False,False,False,False
"May 19, 2025, 2:02:46 AM",Morning Run,3.34,32.58,9.76,133.8,146,3.34,32.58,9.75,134.0,146.0,2.0,300.0,3.34,32.58,9.76,133.8,146,69,3.0,30.5,66.6,0.0,0.0,29.2,36.2,176.0,,False,False,False,True,False,False
"May 18, 2025, 4:59:16 AM",Morning Run,4.31,34.98,8.12,145.0,166,4.36,34.62,7.94,145.0,166.0,0.0,333.0,4.31,34.98,8.12,145.0,166,68,3.6,16.2,41.4,38.8,0.0,0,0,177.1,,False,False,False,False,False,False
"May 16, 2025, 6:22:25 AM",Morning Run,3.39,25.02,7.38,143.3,167,3.11,25.02,8.05,143.0,167.0,0.0,237.0,3.39,25.02,7.38,143.3,167,62,5.6,19.6,39.1,35.7,0.0,0,0,176.1,,False,True,False,False,False,False
"May 12, 2025, 2:02:59 AM",Run on Hyrox legs,5.07,40.02,7.89,167.1,187,5.07,40.02,7.89,167.0,187.0,5.0,483.0,5.07,40.02,7.89,167.1,187,76,1.5,1.4,12.5,28.6,56.1,35.0,42.4,177.6,,False,True,False,False,False,False
"May 10, 2025, 1:34:17 AM",Birthday Miles for Jose,12.43,129.33,10.4,157.0,169,12.43,111.68,8.98,157.0,169.0,22.0,1217.0,12.43,129.33,10.4,157.0,169,75,0.7,2.9,14.2,82.2,0.0,86.4,94.6,178.6,,False,False,False,True,False,False
"May 5, 2025, 2:10:10 AM",Morning Run,4.52,41.58,9.21,149.2,167,4.51,40.17,8.91,149.0,167.0,9.0,436.0,4.52,41.58,9.21,149.2,167,99,1.5,7.8,43.0,47.7,0.0,40.8,40.8,177.7,,False,False,False,True,False,False
"Apr 21, 2025, 2:57:11 PM",Boston Marathon 🦄,26.44,204.78,7.74,162.7,172,26.44,204.63,7.74,163.0,172.0,288.0,2394.0,26.44,204.78,7.74,162.7,172,135,0.0,0.0,2.3,96.7,1.0,406.2,540.6,182.3,,True,True,False,False,True,False
"Apr 20, 2025, 1:16:46 PM",Morning Run,1.11,12.17,11.0,131.9,148,1.11,11.02,9.93,133.0,148.0,23.0,119.0,1.11,12.17,11.0,131.9,148,106,3.6,41.7,54.7,0.0,0.0,59.6,50.6,174.8,,False,False,False,True,False,False
"Apr 20, 2025, 12:23:38 PM",Morning Run,2.44,30.87,12.64,132.7,150,2.44,25.05,10.27,133.0,150.0,31.0,240.0,2.44,30.87,12.64,132.7,150,56,7.1,40.6,52.3,0.0,0.0,70.6,68.0,174.8,,False,False,False,True,False,False
"Apr 19, 2025, 1:09:45 PM",Tracksmith Shakeout,4.83,43.9,9.09,140.0,159,4.83,43.68,9.04,140.0,159.0,33.0,452.0,4.83,43.9,9.09,140.0,159,88,2.1,10.1,83.1,4.7,0.0,75.0,70.0,179.6,,False,False,False,True,False,False
"Apr 16, 2025, 2:16:24 AM",Morning Run,4.59,38.0,8.28,159.5,178,4.59,37.83,8.24,160.0,178.0,12.0,442.0,4.59,38.0,8.28,159.5,178,66,1.6,4.0,16.6,48.9,28.9,42.2,47.8,178.3,,False,False,False,False,False,False
"Apr 14, 2025, 2:06:58 AM",Birthday Run Easy,5.14,46.42,9.03,140.5,158,5.14,46.42,9.03,140.0,158.0,7.0,482.0,5.14,46.42,9.03,140.5,158,104,0.2,4.7,91.2,3.9,0.0,38.8,42.0,175.3,,False,False,False,True,False,False
"Apr 12, 2025, 1:49:43 AM",Medium Run,11.95,96.32,8.06,158.8,175,11.95,95.8,8.02,159.0,175.0,99.0,1123.0,11.95,96.32,8.06,158.8,175,96,0.3,1.3,24.5,57.1,16.8,139.4,146.2,179.4,,False,False,False,False,False,False
"Apr 11, 2025, 2:10:58 AM",Finally back,3.31,30.48,9.21,133.1,143,3.31,30.43,9.19,133.0,143.0,11.0,304.0,3.31,30.48,9.21,133.1,143,105,1.4,34.3,64.3,0.0,0.0,27.0,27.4,176.1,,False,False,False,True,False,False
"Apr 9, 2025, 4:44:32 AM",Track on TM,6.15,52.07,8.47,147.1,174,6.21,51.32,8.26,146.0,174.0,0.0,524.0,6.15,52.07,8.47,147.1,174,62,3.0,22.8,26.8,43.6,3.8,0,0,172.6,,False,False,False,False,False,False
"Apr 8, 2025, 6:40:14 AM",Morning Run,2.62,21.33,8.15,147.7,171,2.62,21.33,8.14,148.0,171.0,0.0,227.0,2.62,21.33,8.15,147.7,171,60,3.1,13.5,38.9,41.1,3.4,0,0,175.0,,False,False,False,False,False,False
"Apr 5, 2025, 1:21:03 AM",Last One,21.24,187.27,8.82,160.6,170,21.24,170.17,8.01,161.0,170.0,102.0,1976.0,21.24,187.27,8.82,160.6,170,78,0.3,0.9,7.9,91.0,0.0,212.2,224.8,180.4,,True,False,False,False,False,False
"Apr 3, 2025, 6:45:05 AM",Morning Run,4.75,36.02,7.59,155.7,179,4.51,36.02,7.99,156.0,179.0,0.0,410.0,4.75,36.02,7.59,155.7,179,92,1.1,0.8,29.2,50.5,18.4,0,0,179.1,,False,True,False,False,False,False
"Apr 3, 2025, 6:27:00 AM",Morning Run,1.87,14.88,7.95,153.0,175,2.02,14.88,7.37,153.0,175.0,0.0,165.0,1.87,14.88,7.95,153.0,175,113,0.1,16.4,24.3,45.9,13.3,0,0,176.3,,False,True,False,False,False,False
"Apr 3, 2025, 6:12:29 AM",Morning Run,1.29,10.05,7.82,131.4,140,1.29,10.05,7.79,131.0,140.0,0.0,96.0,1.29,10.05,7.82,131.4,140,79,4.1,34.9,60.9,0.0,0.0,0,0,176.5,,False,True,False,False,False,False
"Apr 2, 2025, 5:18:01 AM",Missed Track on TM,6.9,58.87,8.53,156.7,178,7.71,58.87,7.64,157.0,178.0,0.0,676.0,6.9,58.87,8.53,156.7,178,104,0.4,13.0,11.8,59.7,15.1,0,0,181.4,,False,False,False,False,False,False
"Apr 1, 2025, 3:05:25 AM",Morning Run,6.22,51.6,8.3,153.2,173,6.22,51.45,8.27,153.0,173.0,73.0,588.0,6.22,51.6,8.3,153.2,173,62,1.9,10.0,25.3,60.7,2.0,102.0,118.6,178.7,,False,False,False,False,False,False
"Mar 29, 2025, 6:06:44 AM",Morning Run,19.21,176.67,9.2,151.6,163,21.28,170.0,7.99,150.0,163.0,0.0,1786.0,19.21,176.67,9.2,151.6,163,65,0.5,6.0,25.2,68.4,0.0,0,0,183.9,,True,False,False,True,False,False
"Mar 28, 2025, 6:39:16 AM",Morning Run,5.08,40.05,7.89,127.6,138,4.44,40.05,9.02,128.0,138.0,0.0,351.0,5.08,40.05,7.89,127.6,138,66,6.3,57.3,36.4,0.0,0.0,0,0,179.7,,False,True,False,False,False,False
"Mar 27, 2025, 12:41:58 PM",Proggy,7.07,60.15,8.51,153.5,168,7.61,60.15,7.9,154.0,168.0,0.0,687.0,7.07,60.15,8.51,153.5,168,96,0.4,3.0,32.2,64.3,0.0,0,0,181.9,,False,False,False,False,False,False
"Mar 25, 2025, 2:50:52 PM",🥴 energy,5.0,61.77,12.35,144.2,174,5.0,50.95,10.19,149.0,174.0,19.0,501.0,5.0,61.77,12.35,144.2,174,63,10.9,18.0,25.9,36.8,8.4,95.0,96.4,178.4,,False,False,False,True,False,False
"Mar 24, 2025, 4:04:32 AM",Morning Run,5.66,50.72,8.96,149.2,159,5.66,50.72,8.96,149.0,159.0,54.0,554.0,5.66,50.72,8.96,149.2,159,75,1.1,2.4,51.4,45.0,0.0,89.2,99.6,175.1,,False,False,False,False,False,False
"Mar 22, 2025, 1:05:29 AM",Morning Run,19.68,180.98,9.2,155.3,166,19.68,161.78,8.22,155.0,166.0,90.0,1857.0,19.68,180.98,9.2,155.3,166,73,0.6,1.2,31.7,66.5,0.0,186.6,187.6,181.6,,True,False,False,True,False,False
"Mar 21, 2025, 4:14:47 AM",Morning Run,5.33,50.53,9.48,145.7,161,5.78,50.53,8.74,146.0,161.0,0.0,549.0,5.33,50.53,9.48,145.7,161,73,1.2,13.0,57.2,28.6,0.0,0,0,177.3,,False,False,False,True,False,False
"Mar 20, 2025, 7:29:59 AM",Lunch Run,4.56,41.78,9.16,127.7,142,4.36,41.78,9.58,128.0,142.0,0.0,371.0,4.56,41.78,9.16,127.7,142,88,13.1,46.9,40.0,0.0,0.0,0,0,176.0,,False,False,False,True,False,False
"Mar 20, 2025, 4:19:51 AM",Morning Run,4.81,40.27,8.38,144.0,153,4.47,40.27,9.01,144.0,153.0,0.0,434.0,4.81,40.27,8.38,144.0,153,79,1.4,9.1,84.2,5.4,0.0,0,0,178.0,,False,False,False,False,False,False
"Mar 18, 2025, 2:40:01 PM",Evening Run,6.26,83.62,13.36,151.5,176,6.26,59.3,9.47,153.0,176.0,36.0,650.0,6.26,83.62,13.36,151.5,176,105,1.6,13.4,37.4,25.8,21.8,88.4,77.0,179.9,,False,False,False,True,False,False
"Mar 17, 2025, 6:30:54 PM",Night Run,6.37,61.68,9.69,135.3,151,6.36,57.5,9.04,135.0,151.0,38.0,586.0,6.37,61.68,9.69,135.3,151,58,3.2,26.6,70.2,0.0,0.0,76.0,68.8,174.4,,False,False,False,True,False,False
"Mar 15, 2025, 1:05:32 AM",Morning Run,21.82,200.48,9.19,149.8,166,21.82,184.05,8.43,150.0,166.0,237.0,2018.0,21.82,200.48,9.19,149.8,166,77,0.4,2.0,52.4,45.3,0.0,337.2,335.0,179.1,,True,False,False,True,False,False
"Mar 14, 2025, 6:37:17 AM",Morning Run,5.12,40.05,7.83,140.1,159,4.78,40.05,8.38,140.0,159.0,0.0,411.0,5.12,40.05,7.83,140.1,159,58,2.2,14.6,75.9,7.4,0.0,0,0,178.6,,False,True,False,False,False,False
"Mar 13, 2025, 7:11:31 PM",Attempt 2,5.51,44.65,8.1,156.0,171,5.9,44.65,7.57,156.0,171.0,0.0,516.0,5.51,44.65,8.1,156.0,171,88,1.0,6.3,15.9,71.5,5.3,0,0,182.0,,False,False,False,False,False,False
"Mar 13, 2025, 7:37:15 AM",Failed Session 😔,0.88,7.58,8.66,161.0,166,0.88,6.93,7.88,159.0,166.0,0.0,84.0,0.88,7.58,8.66,161.0,166,136,0.0,0.0,6.9,93.1,0.0,0,0,185.9,,False,False,False,False,False,False
"Mar 13, 2025, 7:26:06 AM",Lunch Run,1.2,10.1,8.42,126.8,136,1.2,10.1,8.42,127.0,136.0,0.0,92.0,1.2,10.1,8.42,126.8,136,63,8.7,60.3,31.0,0.0,0.0,0,0,176.5,,False,False,False,False,False,False
"Mar 11, 2025, 2:38:17 PM",Evening Run,7.65,82.73,10.82,151.7,176,7.65,72.07,9.42,152.0,176.0,20.0,766.0,7.65,82.73,10.82,151.7,176,73,2.1,9.9,37.4,36.3,14.3,76.6,69.2,167.4,,False,False,False,True,False,False
"Mar 8, 2025, 5:43:06 PM",Mission Aborted 🤢,17.4,170.15,9.78,148.5,166,17.4,151.17,8.69,149.0,166.0,87.0,1629.0,17.4,170.15,9.78,148.5,166,96,0.4,3.8,62.1,33.7,0.0,182.0,188.2,177.3,,True,False,False,True,False,False
"Mar 7, 2025, 2:09:40 AM",Morning Run,6.47,54.05,8.36,153.2,170,6.47,53.05,8.2,153.0,170.0,14.0,599.0,6.47,54.05,8.36,153.2,170,74,1.4,10.2,23.5,64.9,0.0,50.0,50.8,179.5,,False,False,False,False,False,False
"Mar 5, 2025, 7:04:17 PM",Night Run,4.92,44.38,9.02,141.2,163,5.22,44.38,8.5,141.0,163.0,0.0,458.0,4.92,44.38,9.02,141.2,163,71,1.2,9.8,83.7,5.3,0.0,0,0,179.2,,False,False,False,True,False,False
"Mar 4, 2025, 2:38:13 PM",Track Abras,6.35,74.83,11.78,151.2,177,6.35,60.03,9.45,155.0,177.0,33.0,635.0,6.35,74.83,11.78,151.2,177,83,4.4,13.8,36.0,23.4,22.5,107.8,105.2,179.9,,False,False,False,True,False,False
"Mar 3, 2025, 4:25:19 AM",Morning Run,6.24,53.08,8.51,146.9,164,6.24,53.08,8.51,147.0,164.0,68.0,581.0,6.24,53.08,8.51,146.9,164,59,1.3,1.3,65.3,32.1,0.0,101.0,86.0,178.0,,False,False,False,False,False,False
"Mar 1, 2025, 1:26:35 AM",LR,20.32,177.92,8.76,156.4,170,20.32,161.67,7.96,156.0,170.0,108.0,1858.0,20.32,177.92,8.76,156.4,170,68,0.5,1.1,27.9,70.6,0.0,239.6,239.8,180.8,,True,False,False,False,False,False
"Feb 28, 2025, 3:03:12 AM",Morning Run,4.33,40.03,9.25,134.3,146,4.33,40.03,9.24,134.0,146.0,14.0,399.0,4.33,40.03,9.25,134.3,146,79,1.0,32.9,66.1,0.0,0.0,47.6,52.0,177.1,,False,False,False,True,False,False
"Feb 25, 2025, 2:49:26 PM",Evening Run,4.99,64.83,12.99,152.1,176,4.99,49.45,9.91,155.0,176.0,82.0,527.0,4.99,64.83,12.99,152.1,176,73,6.8,7.0,29.1,35.8,21.2,92.4,90.8,182.5,,False,False,False,True,False,False
"Feb 24, 2025, 2:23:39 PM",Shuffle,5.97,55.25,9.26,144.2,159,5.97,53.67,8.99,144.0,159.0,23.0,565.0,5.97,55.25,9.26,144.2,159,62,1.7,3.7,65.6,29.1,0.0,67.6,84.4,175.1,,False,False,False,True,False,False
"Feb 23, 2025, 1:45:31 PM",Afternoon Run,6.3,56.03,8.89,148.2,163,6.3,55.45,8.8,148.0,163.0,36.0,602.0,6.3,56.03,8.89,148.2,163,67,1.9,13.0,29.3,55.8,0.0,91.0,99.8,175.5,,False,False,False,False,False,False
"Feb 22, 2025, 2:08:42 AM",Undulating,18.66,164.95,8.84,143.2,164,18.65,163.97,8.79,143.0,164.0,196.0,1737.0,18.66,164.95,8.84,143.2,164,92,0.3,4.9,82.7,12.1,0.0,301.2,303.4,175.4,,True,False,False,False,False,False
"Feb 21, 2025, 2:11:47 AM",Morning Run,7.44,59.37,7.98,165.5,176,7.44,59.15,7.95,166.0,176.0,16.0,717.0,7.44,59.37,7.98,165.5,176,82,0.5,0.9,9.7,43.3,45.6,57.4,61.4,178.6,,False,True,False,False,False,False
"Feb 21, 2025, 1:45:18 AM",Morning Run,1.0,9.52,9.54,136.4,153,1.0,9.12,9.12,136.0,153.0,5.0,93.0,1.0,9.52,9.54,136.4,153,78,5.1,24.7,60.4,9.8,0.0,11.6,4.4,174.8,,False,False,False,True,False,False
"Feb 20, 2025, 8:25:34 AM",Warmup,0.67,6.18,9.25,118.2,131,0.67,6.18,9.22,118.0,131.0,0.0,49.0,0.67,6.18,9.25,118.2,131,78,22.6,77.4,0.0,0.0,0.0,0,0,172.8,,False,False,False,True,False,False
"Feb 19, 2025, 5:32:58 AM",Morning Run,4.52,40.87,9.04,131.9,145,4.6,40.87,8.88,132.0,145.0,0.0,374.0,4.52,40.87,9.04,131.9,145,73,2.4,41.9,55.7,0.0,0.0,0,0,181.4,,False,False,False,True,False,False
"Feb 18, 2025, 2:44:42 PM",Evening Run,5.98,69.38,11.6,151.7,177,5.98,56.92,9.52,155.0,177.0,10.0,608.0,5.98,69.38,11.6,151.7,177,97,1.0,16.1,27.0,44.2,11.7,54.0,62.0,180.7,,False,False,False,True,False,False
"Feb 16, 2025, 1:50:07 AM",Morning Run,16.78,138.85,8.27,153.5,168,16.78,138.5,8.25,154.0,168.0,73.0,1545.0,16.78,138.85,8.27,153.5,168,76,0.3,1.2,35.2,63.3,0.0,173.8,184.6,178.4,,True,False,False,False,False,False
"Feb 15, 2025, 2:08:34 AM",Social,8.58,113.78,13.26,130.5,148,8.58,84.18,9.81,131.0,148.0,35.0,792.0,8.58,113.78,13.26,130.5,148,66,4.8,48.7,46.5,0.0,0.0,85.2,82.8,175.4,,False,False,False,True,False,False
